,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0,0.294978,-0.296603,-0.5303770000000001,-0.286402,-0.507782,-0.789198,1.652712,1.3203479999999999,-1.29719,-0.757033,-0.611244,-1.196772,1.604363,-0.362062,0.002669,-0.24614899999999998,3
1,0.131641,-0.296603,-1.586224,-0.268937,-0.444412,-0.9542700000000001,1.028628,-0.522882,1.117249,-0.684866,-0.594515,-1.122584,-0.86339,-0.362062,-0.08621000000000001,-0.36441599999999996,2
2,0.21331,0.46058999999999994,0.0013449999999999998,12.431308999999999,0.034383,0.9431450000000001,-1.124806,-1.413238,1.526146,0.942039,2.222941,-0.559629,0.47088199999999997,2.564834,0.63371,0.877624,2
3,0.294978,-0.296603,0.508379,-0.154118,-0.081795,0.5910569999999999,-1.385412,-0.930333,1.088042,1.000773,-0.421755,2.914108,-2.684543,-0.362062,1.291415,0.648752,3
4,0.294978,-0.296603,0.740058,-0.392488,-0.356985,-0.6605310000000001,-0.048089,0.016074,-0.345044,-0.904789,-0.596144,2.569353,-1.889456,-0.362062,-0.16323900000000002,-0.21534499999999998,2
5,0.21331,-0.296603,0.052618,-0.35626399999999997,-0.42622200000000005,-0.054602,0.694297,0.473109,-0.773412,-0.9708979999999999,-0.48748400000000003,-0.40689000000000003,0.319236,-0.362062,-0.293595,-0.098994,2
6,-0.358369,1.5348899999999999,-1.134261,0.992775,0.432204,2.024175,-2.052359,-1.7775720000000002,1.734488,1.0289549999999998,2.4975509999999996,-0.7472810000000001,0.120201,2.077018,-0.364698,1.5407799999999998,3
7,0.294978,-0.296603,1.450286,-0.406396,-0.5335989999999999,-1.013616,2.384811,3.611989,-3.246265,-0.994339,-0.639519,-1.087673,1.898177,-0.362062,-0.397287,-0.34733800000000004,1
8,0.294978,-0.296603,-0.194253,-0.279287,-0.34583600000000003,1.8660849999999998,0.234806,0.42136899999999994,-0.364516,-0.9458770000000001,-0.447514,-0.46798599999999996,0.088608,-0.362062,-0.385436,0.362262,2
9,0.294978,-0.296603,1.427498,-0.45070600000000005,-0.484311,-1.0769520000000001,1.496691,2.385325,-2.1675560000000003,-0.984857,-0.6439600000000001,-0.987301,1.043941,-0.362062,-0.45653999999999995,-0.48826899999999995,1
10,0.294978,-0.296603,-0.2949,-0.338475,-0.533012,-0.9304979999999999,1.618422,2.402572,-1.4276469999999999,-1.00224,-0.6079869999999999,-1.148768,1.661055,-0.362062,-0.25804299999999997,-0.44836800000000004,1
11,0.294978,-0.296603,0.8122199999999999,0.18516300000000002,-0.405686,-0.541008,0.7937390000000001,1.318192,-0.69358,-0.96247,-0.5888899999999999,-0.5290819999999999,0.035075999999999996,-0.362062,0.402625,-0.343667,2
12,0.131641,0.160172,-1.191231,0.046734,0.7801520000000001,0.27471100000000004,-1.1059459999999999,-1.600794,1.4657850000000001,0.824044,0.23109200000000002,-0.302154,0.13459300000000002,0.125754,-0.409137,-0.27567600000000003,2
13,0.131641,0.42106099999999996,-1.329858,0.08328200000000001,-0.44851899999999995,-0.6154810000000001,0.44397700000000007,-0.443117,0.6148899999999999,-0.608486,-0.408876,-1.222956,1.200501,1.589202,0.423363,0.476699,2
14,0.21331,-0.296603,0.46660100000000004,-0.324567,-0.30711,-0.741654,-0.744183,-0.022731,0.4046,-0.28084000000000003,-0.598808,1.8492939999999998,-0.9221879999999999,-0.362062,-0.663924,-0.49082200000000004,2
15,0.21331,-0.296603,-1.157049,-0.1939,0.06489400000000001,-0.122592,-0.5607300000000001,-0.9044629999999999,0.8894350000000001,-0.951408,-0.208285,0.012054,-0.361063,-0.362062,-0.13361199999999998,-0.138097,2
16,0.294978,-0.296603,1.045798,-0.35497,-0.482551,-0.842892,1.73158,2.0339259999999997,-2.077988,-0.971425,-0.608727,-0.699277,0.138104,-0.362062,-0.459502,-0.32674899999999996,2
17,0.21331,-0.296603,-0.422133,-0.095577,-0.276599,0.610507,-0.733896,-0.779425,0.698616,0.671546,0.47194899999999995,-0.25851399999999997,0.22059600000000001,-0.362062,-0.503942,-0.324834,2
18,0.294978,-0.130583,-1.1627459999999998,0.18678,0.28023400000000004,-0.018529,-0.577875,-1.4498870000000001,1.438525,0.147681,-0.18370999999999998,0.487729,-0.067425,0.125754,1.5550899999999999,0.10115,2
19,0.21331,-0.296603,-0.917774,0.14538099999999998,-0.506608,-0.380424,1.0372,0.498979,-0.689686,-0.347475,-0.182526,-1.153132,1.278255,-0.362062,-0.231379,-0.22619899999999998,2
20,0.131641,-0.296603,-1.373535,-0.238858,-0.23845999999999998,-0.176952,-0.948211,-1.1890319999999999,1.232129,0.12687400000000001,-0.506433,2.639177,-2.6296060000000003,-0.362062,-0.699476,-0.36936399999999997,2
21,0.294978,-0.058552999999999994,1.195819,0.183869,0.452154,0.669022,-0.545299,-1.0338120000000002,0.686933,1.22175,0.027392000000000003,-0.5465369999999999,0.542492,1.101386,1.303266,1.494016,3
22,0.21331,-0.296603,-1.13616,-0.15670599999999998,-0.11289400000000001,-0.614318,-0.5607300000000001,-1.1480709999999998,1.111407,-0.5513319999999999,0.025911,-1.2055,1.3435469999999998,-0.362062,-0.29952,-0.218218,2
