,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0,0.231863,-0.297018,-0.36758,-0.19435999999999998,-0.289536,-0.165548,-1.9135389999999999,-1.26098,1.758647,2.809192,-0.6521819999999999,3.363378,-2.569242,-0.317744,0.550899,1.271808,2
1,-1.701084,-0.23428000000000002,0.757544,0.267509,-0.251027,-0.12796,1.210581,0.320306,-0.575067,-0.35473699999999997,-0.48848,-0.907499,1.979012,0.003012,-0.040458999999999995,-0.44917700000000005,2
2,0.231863,-0.297018,-0.12606099999999998,-0.276323,-0.5756020000000001,-1.271103,2.427493,2.061559,-2.4163650000000003,-0.7562180000000001,-0.729068,-0.9235549999999999,1.492285,-0.317744,-0.567887,-0.715733,1
3,0.231863,-0.297018,0.534876,-0.234681,-0.127248,-0.155297,-0.41730600000000007,-0.045596,0.472997,-0.623147,-0.515321,2.913812,-1.685095,-0.317744,-0.676569,-0.41109700000000005,2
4,0.231863,-0.297018,0.292179,-0.148586,0.594336,0.297131,-1.819246,-1.148819,1.362031,2.202438,0.155711,1.6882099999999998,-1.212097,-0.317744,-0.206679,0.430228,2
5,0.231863,-0.297018,-0.491285,-0.07472000000000001,-0.22077,0.13584200000000002,0.587892,-0.510789,-0.22635100000000002,-0.685312,-0.5269229999999999,-0.302726,0.037483999999999996,-0.317744,1.126275,0.7323069999999999,2
6,0.231863,-0.10788099999999999,0.984926,-0.002507,-0.234523,-0.06303500000000001,-0.497366,-0.34530500000000003,-0.096062,-0.427263,-0.088909,0.24852800000000003,-0.325261,0.644523,0.202477,-0.14403,2
7,0.231863,-0.297018,0.480681,-0.19783,0.146899,0.26364299999999996,-1.080915,-1.084465,1.13594,0.758401,0.514184,1.789897,-1.109204,-0.317744,-0.088407,0.20532899999999998,2
8,0.231863,0.008369,-0.195571,0.019637,1.5295530000000002,1.6787889999999999,-2.0362970000000002,-1.8107529999999998,1.837204,3.006695,1.579379,2.250167,-1.359431,0.644523,0.32074899999999995,0.172872,2
9,0.231863,-0.297018,-0.168474,-0.153378,-0.32345999999999997,-0.021800999999999997,0.025693,-0.10443499999999999,0.045724,-0.6934060000000001,-0.42349,0.27528800000000003,-0.38527,-0.317744,0.307963,0.099013,2
10,0.135216,-0.297018,-1.143975,-0.254345,-0.614111,-0.68518,1.582415,1.057626,-0.667037,-0.752333,-0.614526,-0.9342590000000001,1.022826,-0.317744,-0.42723999999999995,-0.585649,1
11,0.231863,-0.197375,-0.20264000000000001,0.042606,1.5662280000000002,1.034319,-1.468761,-1.6949150000000002,1.634106,2.858082,0.223158,2.951276,-1.721185,0.003012,1.068737,1.8905349999999999,2
12,0.231863,0.271314,-0.525451,0.12390799999999999,-0.082321,1.8430389999999999,-1.317536,-1.154335,1.4156790000000001,1.014184,1.668063,0.034449,-0.31209899999999996,1.606789,1.023986,0.953117,2
13,0.135216,-0.137405,-0.331058,0.019141,-0.41514799999999996,0.270933,0.584334,0.246758,-0.402625,-0.649373,-0.315929,-0.645252,0.511897,0.323767,0.100188,2.8121080000000003,2
14,0.135216,-0.192762,-0.49010699999999996,-0.199483,-0.545345,-0.518424,1.31199,0.136435,-0.446694,0.332961,-0.586996,0.23247199999999998,-0.572658,0.003012,-0.37609499999999996,-0.5130680000000001,1
15,0.231863,-0.24166100000000001,0.442981,-0.19353399999999998,0.063463,0.40739000000000003,-0.940365,-1.187432,0.8887729999999999,-0.527309,0.42196000000000006,2.4856540000000003,-1.435858,0.003012,-0.769269,-0.26721300000000003,2
16,0.231863,-0.297018,2.329184,-0.238481,-0.635199,0.236078,-1.50968,1.1918520000000001,-1.9277790000000001,-0.7121850000000001,-0.709601,-0.441877,0.31148899999999996,-0.317744,-0.791644,-0.299159,1
17,0.135216,-0.297018,-1.221732,-0.23501100000000003,-0.653537,-1.2043549999999998,1.0824850000000001,1.077852,-0.266588,-0.77435,-0.636549,-0.650604,0.038616000000000004,-0.317744,-0.078818,-0.7049989999999999,1
18,0.231863,-0.297018,1.055614,-0.138176,-0.278533,-0.855125,-0.084612,0.336854,0.233494,-0.257929,-0.6171800000000001,0.15754400000000002,-0.249117,-0.317744,-0.810823,-0.785502,2
19,0.231863,-0.297018,0.702172,-0.218486,-0.476579,-0.820498,0.393969,1.1514,-0.262756,-0.706033,-0.5527810000000001,-0.158223,-0.052813,-0.317744,0.170512,-0.34465,1
20,0.231863,-0.297018,0.371114,-0.230219,-0.234523,0.544759,-0.399515,0.094145,0.158769,-0.632213,-0.416116,0.938933,-0.7006020000000001,-0.317744,-0.254627,-0.146075,2
21,0.231863,-0.297018,-0.717488,-0.234681,-0.472912,-1.104119,0.402864,0.757918,-0.067322,-0.757514,-0.6929850000000001,-0.907499,0.207039,-0.317744,-0.48477700000000007,-0.75739,2
22,-0.6379630000000001,0.184588,-1.075642,-0.056542999999999996,-0.124498,1.514767,-0.24117399999999997,-1.356593,1.486572,1.657201,3.5827400000000003,-0.9182030000000001,-0.437212,0.323767,0.59565,0.19561800000000001,2
23,0.231863,-0.297018,0.550192,-0.218651,-0.48941599999999996,-0.916861,0.9348190000000001,1.1697870000000001,-1.067485,-0.7218979999999999,-0.705864,-0.848628,1.3496219999999999,-0.317744,-0.27061,-0.488278,1
24,0.231863,-0.297018,0.12606099999999998,-0.259964,-0.559098,-1.113004,1.447203,1.4952379999999998,-1.65762,-0.74521,-0.740375,-0.85398,0.6723939999999999,-0.317744,-0.545511,-0.919675,1
25,0.231863,-0.297018,2.029936,-0.236994,-0.41056400000000004,-0.8369,-0.159335,0.824111,-2.0714810000000003,-0.6963199999999999,-0.749125,-0.415117,0.271577,-0.317744,-0.45600799999999997,-0.6789310000000001,1
26,0.32850999999999997,-0.297018,0.5136689999999999,-0.26872199999999996,-0.401395,-1.066759,1.354689,1.4952379999999998,-1.253339,-0.723517,-0.685611,-0.9235549999999999,2.068318,-0.317744,-0.8363959999999999,-0.919675,1
27,0.231863,-0.297018,-0.029454,-0.269878,-0.598524,-1.060608,2.356329,0.8627239999999999,-1.1805299999999999,-0.649696,-0.749223,-0.816516,-1.748218,-0.317744,-0.200286,-0.420809,1
28,0.231863,-0.297018,0.8871399999999999,-0.290534,-0.514171,-1.214379,1.6535799999999998,2.0413330000000003,-2.0714810000000003,-0.7338779999999999,-0.726807,-0.543565,0.465192,-0.317744,-0.746893,-0.91763,1
29,0.135216,-0.297018,2.782768,0.045415,0.294516,-0.153702,0.052378999999999995,0.360757,-0.427534,0.232591,-0.521712,-0.757644,0.971591,-0.317744,-0.6925520000000001,-0.871373,2
30,-2.377616,0.46875500000000003,0.276863,0.150679,1.9577349999999998,1.923456,-2.137707,-1.643431,1.758647,3.062384,1.4618870000000002,2.0039759999999998,-1.268002,1.286033,0.570078,1.961582,2
31,0.231863,-0.297018,1.5480770000000001,-0.209563,-0.361052,-0.41249300000000005,0.144893,0.8627239999999999,-0.699609,-0.687578,-0.543834,-0.682716,0.736649,-0.317744,-0.535922,-0.7589229999999999,1
32,0.231863,-0.297018,-0.996707,-0.18675899999999998,-0.242775,-1.04375,0.9970870000000001,0.506015,0.158769,-0.743591,-0.728675,-0.607789,-0.251948,-0.317744,-0.750089,-0.715988,1
33,0.231863,-0.297018,0.5761109999999999,-0.26426,-0.563683,-1.014591,1.038007,1.7912700000000001,-1.423865,-0.722546,-0.684136,-0.243854,0.049656,-0.317744,-0.670176,-0.5307029999999999,1
34,0.135216,1.121968,-0.8576860000000001,0.41838100000000006,3.468753,2.635357,-2.461505,-2.4414290000000003,2.057547,3.7653,3.952324,1.6828580000000002,-1.252292,1.606789,2.682985,1.2321959999999998,2
35,0.231863,-0.297018,-0.43709,-0.191055,-0.166674,0.6415770000000001,-0.851409,-1.0054,1.047803,0.8856450000000001,0.472005,0.360919,-0.637621,-0.317744,-0.756482,-0.491856,2
36,0.135216,-0.297018,-1.3796030000000001,-0.23236700000000002,-0.422483,-0.27011199999999996,0.141335,0.129081,0.5419729999999999,-0.74262,-0.569102,-0.9021469999999999,1.129823,-0.317744,-0.625425,-0.677653,2
37,0.231863,-0.297018,-0.572576,-0.233028,-0.56735,-0.7241350000000001,0.408202,0.932594,-0.243596,-0.742296,-0.6434310000000001,-0.8807389999999999,0.9657879999999999,-0.317744,-0.9354879999999999,-0.918141,2
38,0.231863,-0.215827,-0.140199,-0.20444,-0.236357,-0.444614,0.35482800000000003,0.45637,-0.302992,-0.708947,-0.637336,-0.5168050000000001,-0.10461400000000001,0.003012,-0.58387,-0.31296,1
39,0.135216,-0.16323800000000002,-1.226444,-0.191055,-0.26569699999999996,0.5702729999999999,-1.411829,-1.163529,1.542137,0.7661720000000001,2.857141,0.746262,-1.185064,0.003012,0.883338,1.7808970000000002,2
40,0.135216,-0.297018,-1.081533,-0.21204099999999998,-0.240941,0.163179,-0.710859,-1.472431,1.183841,-0.374164,0.470923,0.60711,-0.733438,-0.317744,-0.433633,-0.44611000000000006,2
