,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0,0.294978,-0.296603,1.725642,-0.379874,-0.46553500000000003,-1.010457,2.628272,2.7022310000000003,-2.8354209999999997,-0.9600989999999999,-0.640999,-1.174952,3.166454,-0.362062,-0.96315,-0.569667,1
1,-3.135096,-0.296603,0.339368,0.156054,0.11476800000000001,0.638767,-0.48872,-0.031354,0.461067,0.464792,0.175281,0.068785,0.42665200000000003,-0.362062,2.328338,0.533996,3
2,0.294978,-0.296603,2.618175,-0.453941,-0.509542,-0.970893,2.0556229999999998,2.273222,-2.9055169999999997,-0.976166,-0.6335970000000001,-1.057125,2.2474529999999997,-0.362062,-0.83872,-0.511731,1
3,0.21331,-0.296603,-0.60064,-0.24888400000000002,-0.271318,0.12593,-0.40985200000000005,-0.928177,1.021839,0.367341,-0.22086799999999998,0.7146560000000001,-0.760362,-0.362062,0.814431,0.038744,3
4,0.131641,0.380654,-1.521658,-0.13924,-0.122868,1.041224,-1.604871,-1.460666,1.44826,0.874613,1.275499,-0.262878,-0.8486469999999999,1.589202,0.278194,0.246709,2
5,0.294978,-0.296603,-0.040433,-0.257617,-0.34935700000000003,0.657884,-0.6567430000000001,-0.30298800000000004,0.636308,-0.2466,0.14848699999999998,-0.8694729999999999,-0.625215,-0.362062,0.384849,-0.06021,2
6,0.294978,-0.296603,1.230002,-0.425155,-0.5512020000000001,-1.038884,1.539554,1.637254,-3.043763,-0.9903879999999999,-0.648993,-0.987301,0.76294,-0.362062,-0.782429,-0.559612,1
7,0.294978,-0.296603,0.686886,-0.383756,-0.30241599999999996,-0.462545,0.22623400000000002,0.481732,-0.290525,-0.921119,-0.548624,1.295067,-0.720871,-0.362062,-0.418025,-0.08255499999999999,3
8,0.131641,-0.296603,-0.984239,-0.293518,-0.17391600000000002,-0.12625,-1.0665120000000001,-0.8850610000000001,1.181504,0.06629700000000001,-0.21746300000000002,2.137318,-1.576335,-0.362062,0.038221,-0.223804,2
9,0.21331,0.39910100000000004,-1.1000780000000001,-0.252442,-0.121695,1.606425,-1.495141,-1.482224,1.1970809999999998,2.446735,2.390816,-0.44180200000000003,-0.08567899999999999,1.589202,-0.426913,0.542456,2
10,0.21331,-0.296603,-0.929168,-0.11886400000000001,-0.41859399999999997,-0.738163,1.19665,1.063805,-0.829879,-0.9927590000000001,-0.5860770000000001,-0.5290819999999999,-0.683135,-0.362062,0.39669899999999997,-0.275037,2
11,0.294978,-0.296603,-0.150576,0.054173,-0.20560100000000003,-0.13505999999999999,-0.308696,-0.6522319999999999,1.140614,0.796916,-0.457876,0.8848520000000001,-1.884366,-0.362062,0.447064,0.24128200000000002,3
12,0.294978,-0.296603,1.495862,-0.375346,-0.562937,-0.9996520000000001,2.379667,2.437065,-3.037922,-0.989598,-0.640407,-0.105774,0.513883,-0.362062,-0.9305610000000001,-0.474862,2
13,0.21331,-0.296603,-0.422133,-0.095577,-0.276599,0.610507,-0.733896,-0.779425,0.698616,0.671546,0.47194899999999995,-0.25851399999999997,0.22059600000000001,-0.362062,-0.503942,-0.324834,2
14,0.294978,-0.296603,0.569148,0.548702,1.6931470000000002,0.9089,-2.052359,-1.740923,1.584559,2.355078,0.851814,2.228962,-1.5868659999999999,-0.362062,1.069218,-0.20369400000000001,3
15,0.131641,-0.296603,-1.0203200000000001,-0.199075,-0.362266,-0.6769890000000001,0.9463309999999999,0.85469,-0.352833,-0.9946020000000001,-0.617757,0.020782,0.09247000000000001,-0.362062,-0.115837,-0.170497,2
